chrom	start	end
chr14	37843750	38843750
chr14	38043750	39043750
chr14	38243750	39243750
chr14	38443750	39443750
chr14	38643750	39643750
chr14	38843750	39843750
chr14	39043750	40043750
chr14	40156250	41156250
chr14	40356250	41356250
chr14	40556250	41556250
chr14	40756250	41756250
chr14	40956250	41956250
chr14	41156250	42156250
chr14	41356250	42356250
chr14	41556250	42556250
chr14	41756250	42756250
chr14	41956250	42956250
chr14	42156250	43156250
chr14	42356250	43356250
chr14	42556250	43556250
chr14	42756250	43756250
chr14	42956250	43956250
chr14	43156250	44156250
chr14	43356250	44356250
chr14	43556250	44556250
chr14	43756250	44756250
chr14	43956250	44956250
chr14	44156250	45156250
chr14	44356250	45356250
chr14	44556250	45556250
chr14	44756250	45756250
chr14	44956250	45956250
chr14	45156250	46156250
chr14	45356250	46356250
chr14	45556250	46556250
chr14	45756250	46756250
chr14	45956250	46956250
chr14	46156250	47156250
chr14	46356250	47356250
chr14	46556250	47556250
chr14	46756250	47756250
chr14	46956250	47956250
chr14	47156250	48156250
chr14	47356250	48356250
chr14	47556250	48556250
chr14	47756250	48756250
chr14	47956250	48956250
chr14	48156250	49156250
chr14	48356250	49356250
chr14	48556250	49556250
chr14	48756250	49756250
chr14	48956250	49956250
chr14	49156250	50156250
chr14	49356250	50356250
chr14	49556250	50556250
chr14	49756250	50756250
chr14	49956250	50956250
chr14	50156250	51156250
chr14	50356250	51356250
chr14	50556250	51556250
chr14	50756250	51756250
chr14	50956250	51956250
chr14	51156250	52156250
chr14	51356250	52356250
chr14	51556250	52556250
chr14	51756250	52756250
chr14	51956250	52956250
chr14	52156250	53156250
chr14	52356250	53356250
chr14	52556250	53556250
chr14	52756250	53756250
chr14	52956250	53956250
chr14	53156250	54156250
chr14	53356250	54356250
chr14	53556250	54556250
chr14	53756250	54756250
chr14	53956250	54956250
chr14	54156250	55156250
chr14	54356250	55356250
chr14	54556250	55556250
chr14	54756250	55756250
chr14	54956250	55956250
chr14	55156250	56156250
chr14	55356250	56356250
chr14	55556250	56556250
chr14	55756250	56756250
chr14	55956250	56956250
chr14	56156250	57156250
chr14	56356250	57356250
chr14	56556250	57556250
chr14	56756250	57756250
chr14	58062500	59062500
chr14	58262500	59262500
chr14	58462500	59462500
chr14	58662500	59662500
chr14	58862500	59862500
chr14	59062500	60062500
chr14	59262500	60262500
chr14	59462500	60462500
chr14	59662500	60662500
chr14	59862500	60862500
chr14	60062500	61062500
chr14	60262500	61262500
chr14	60462500	61462500
chr14	60662500	61662500
chr14	60862500	61862500
chr14	61062500	62062500
chr14	61262500	62262500
chr14	61462500	62462500
chr14	61662500	62662500
chr14	61862500	62862500
chr14	62062500	63062500
chr14	62262500	63262500
chr14	62462500	63462500
chr14	62662500	63662500
chr14	62862500	63862500
chr14	63062500	64062500
chr14	63262500	64262500
chr14	63462500	64462500
chr14	63662500	64662500
chr14	63862500	64862500
chr14	64062500	65062500
chr14	64262500	65262500
chr14	64462500	65462500
chr14	64662500	65662500
chr14	64862500	65862500
chr14	65062500	66062500
chr14	65262500	66262500
chr14	65462500	66462500
chr14	65662500	66662500
chr14	65862500	66862500
chr14	66062500	67062500
chr14	66262500	67262500
chr14	66462500	67462500
chr14	66662500	67662500
chr14	66862500	67862500
chr14	67062500	68062500
chr14	67262500	68262500
chr14	67462500	68462500
chr14	67662500	68662500
chr14	67862500	68862500
chr14	68062500	69062500
chr14	68262500	69262500
chr14	68462500	69462500
chr14	68662500	69662500
chr14	68862500	69862500
chr14	69062500	70062500
chr14	69262500	70262500
chr14	69462500	70462500
chr14	69662500	70662500
chr14	69862500	70862500
chr14	70062500	71062500
chr14	70262500	71262500
chr14	70462500	71462500
chr14	70662500	71662500
chr14	70862500	71862500
chr14	71062500	72062500
chr14	71262500	72262500
chr14	71462500	72462500
chr14	71662500	72662500
chr14	71862500	72862500
chr14	72062500	73062500
chr14	72262500	73262500
chr14	72462500	73462500
chr14	72662500	73662500
chr14	72862500	73862500
chr14	73062500	74062500
chr14	73262500	74262500
chr14	73462500	74462500
chr14	73662500	74662500
chr14	73862500	74862500
chr14	74062500	75062500
chr14	74262500	75262500
chr14	74462500	75462500
chr14	74662500	75662500
chr14	74862500	75862500
chr14	75062500	76062500
chr14	75262500	76262500
chr14	75462500	76462500
chr14	75662500	76662500
chr14	75862500	76862500
chr14	76062500	77062500
chr14	76262500	77262500
chr14	76462500	77462500
chr14	76662500	77662500
chr14	76862500	77862500
chr14	77062500	78062500
chr14	77262500	78262500
chr14	77462500	78462500
chr14	77662500	78662500
chr14	77862500	78862500
chr14	78062500	79062500
chr14	78262500	79262500
chr14	78462500	79462500
chr14	78662500	79662500
chr14	78862500	79862500
chr14	79062500	80062500
chr14	79262500	80262500
chr14	79462500	80462500
chr14	79662500	80662500
chr14	79862500	80862500
chr14	80062500	81062500
chr14	80262500	81262500
chr14	80462500	81462500
chr14	80662500	81662500
chr14	80862500	81862500
chr14	81062500	82062500
chr14	81262500	82262500
chr14	81462500	82462500
chr14	81662500	82662500
chr14	81862500	82862500
chr14	82062500	83062500
chr14	82262500	83262500
chr14	82462500	83462500
chr14	82662500	83662500
chr14	82862500	83862500
chr14	83062500	84062500
chr14	83262500	84262500
chr14	83462500	84462500
chr14	83662500	84662500
chr14	83862500	84862500
chr14	84062500	85062500
chr14	84262500	85262500
chr14	84462500	85462500
chr14	84662500	85662500
chr14	84862500	85862500
chr14	85062500	86062500
chr14	85262500	86262500
chr14	85462500	86462500
chr14	85662500	86662500
chr14	85862500	86862500
chr14	86062500	87062500
chr14	86262500	87262500
chr14	86462500	87462500
chr14	86662500	87662500
chr14	86862500	87862500
chr14	87062500	88062500
chr14	87262500	88262500
chr14	87462500	88462500
chr14	87662500	88662500
chr14	87862500	88862500
chr14	88062500	89062500
chr14	88262500	89262500
chr14	88462500	89462500
chr14	88662500	89662500
chr14	88862500	89862500
chr14	89062500	90062500
chr14	89262500	90262500
chr14	89462500	90462500
chr14	89662500	90662500
chr14	89862500	90862500
chr14	90062500	91062500
chr14	90262500	91262500
chr14	90462500	91462500
chr14	90662500	91662500
chr14	90862500	91862500
chr14	91062500	92062500
chr14	91262500	92262500
chr14	91462500	92462500
chr14	91662500	92662500
chr14	91862500	92862500
chr14	92062500	93062500
chr14	92262500	93262500
chr14	92462500	93462500
chr14	92662500	93662500
chr14	92862500	93862500
chr14	93062500	94062500
chr14	93262500	94262500
chr14	93462500	94462500
chr14	93662500	94662500
chr14	93862500	94862500
chr14	94062500	95062500
chr14	94262500	95262500
chr14	94462500	95462500
chr14	94662500	95662500
chr14	94862500	95862500
chr14	95062500	96062500
chr14	95262500	96262500
chr14	95462500	96462500
chr14	95662500	96662500
chr14	95862500	96862500
chr14	96062500	97062500
chr14	96262500	97262500
chr14	96462500	97462500
chr14	96662500	97662500
chr14	96862500	97862500
chr14	97062500	98062500
chr14	97262500	98262500
chr14	97462500	98462500
chr14	97662500	98662500
chr14	97862500	98862500
chr14	98062500	99062500
chr14	98262500	99262500
chr14	98462500	99462500
chr14	98662500	99662500
chr14	98862500	99862500
chr14	99062500	100062500
chr14	99262500	100262500
chr14	99462500	100462500
chr14	99662500	100662500
chr14	99862500	100862500
chr14	100062500	101062500
chr14	100262500	101262500
chr14	100462500	101462500
chr14	100662500	101662500
chr14	100862500	101862500
chr14	101062500	102062500
chr14	101262500	102262500
chr14	101462500	102462500
chr14	101662500	102662500
chr14	101862500	102862500
chr14	102062500	103062500
chr14	102262500	103262500
chr14	102462500	103462500
chr14	102662500	103662500
chr14	102862500	103862500
chr14	103062500	104062500
chr14	103262500	104262500
chr14	103462500	104462500
chr14	103662500	104662500
chr14	103862500	104862500
chr14	104062500	105062500
chr15	23375000	24375000
chr15	23575000	24575000
chr15	23775000	24775000
chr15	23975000	24975000
chr15	24175000	25175000
chr15	24375000	25375000
chr15	24575000	25575000
chr15	24775000	25775000
chr15	24975000	25975000
chr15	25175000	26175000
chr15	25375000	26375000
chr15	25575000	26575000
chr15	25775000	26775000
chr15	25975000	26975000
chr15	26175000	27175000
chr15	26375000	27375000
chr15	26575000	27575000
chr15	26775000	27775000
chr15	26975000	27975000
chr15	28718750	29718750
chr15	28918750	29918750
chr15	30625000	31625000
chr15	30825000	31825000
chr15	31025000	32025000
chr15	32625000	33625000
chr15	32825000	33825000
chr15	33025000	34025000
chr15	33225000	34225000
chr15	34562500	35562500
chr15	34762500	35762500
chr15	34962500	35962500
chr15	35162500	36162500
chr15	35362500	36362500
chr15	35562500	36562500
chr15	35762500	36762500
chr15	35962500	36962500
chr15	36162500	37162500
chr15	36362500	37362500
chr15	36562500	37562500
chr15	36762500	37762500
chr15	36962500	37962500
chr15	37162500	38162500
chr15	37362500	38362500
chr15	37562500	38562500
chr15	37762500	38762500
chr15	37962500	38962500
chr15	38162500	39162500
chr15	38362500	39362500
chr15	38562500	39562500
chr15	38762500	39762500
chr15	38962500	39962500
chr15	39162500	40162500
chr15	39362500	40362500
chr15	39562500	40562500
chr15	39762500	40762500
chr15	39962500	40962500
chr15	40162500	41162500
chr15	40362500	41362500
chr15	40562500	41562500
chr15	40762500	41762500
chr15	40962500	41962500
chr15	41162500	42162500
chr15	41362500	42362500
chr15	41562500	42562500
chr15	41762500	42762500
chr15	41962500	42962500
chr15	42162500	43162500
chr15	43718750	44718750
chr15	43918750	44918750
chr15	44118750	45118750
chr15	44318750	45318750
chr15	44518750	45518750
chr15	44718750	45718750
chr15	44918750	45918750
chr15	45118750	46118750
chr15	45318750	46318750
chr15	45518750	46518750
chr15	45718750	46718750
chr15	45918750	46918750
chr15	46118750	47118750
chr15	46318750	47318750
chr15	46518750	47518750
chr15	46718750	47718750
chr15	46918750	47918750
chr15	47118750	48118750
chr15	47318750	48318750
chr15	47518750	48518750
chr15	47718750	48718750
chr15	47918750	48918750
chr15	48118750	49118750
chr15	48318750	49318750
chr15	48518750	49518750
chr15	48718750	49718750
chr15	48918750	49918750
chr15	49118750	50118750
chr15	49318750	50318750
chr15	49518750	50518750
chr15	49718750	50718750
chr15	49918750	50918750
chr15	50118750	51118750
chr15	50318750	51318750
chr15	50518750	51518750
chr15	50718750	51718750
chr15	50918750	51918750
chr15	51118750	52118750
chr15	51318750	52318750
chr15	51518750	52518750
chr15	51718750	52718750
chr15	51918750	52918750
chr15	52118750	53118750
chr15	52318750	53318750
chr15	52518750	53518750
chr15	52718750	53718750
chr15	52918750	53918750
chr15	53118750	54118750
chr15	53318750	54318750
chr15	53518750	54518750
chr15	53718750	54718750
chr15	53918750	54918750
chr15	54118750	55118750
chr15	54318750	55318750
chr15	54518750	55518750
chr15	54718750	55718750
chr15	54918750	55918750
chr15	55118750	56118750
chr15	55318750	56318750
chr15	55518750	56518750
chr15	55718750	56718750
chr15	55918750	56918750
chr15	56118750	57118750
chr15	56318750	57318750
chr15	56518750	57518750
chr15	56718750	57718750
chr15	56918750	57918750
chr15	57118750	58118750
chr15	57318750	58318750
chr15	57518750	58518750
chr15	57718750	58718750
chr15	57918750	58918750
chr15	58118750	59118750
chr15	58318750	59318750
chr15	58518750	59518750
chr15	58718750	59718750
chr15	58918750	59918750
chr15	59118750	60118750
chr15	59318750	60318750
chr15	59518750	60518750
chr15	59718750	60718750
chr15	59918750	60918750
chr15	60118750	61118750
chr15	60318750	61318750
chr15	60518750	61518750
chr15	60718750	61718750
chr15	60918750	61918750
chr15	61118750	62118750
chr15	61318750	62318750
chr15	61518750	62518750
chr15	61718750	62718750
chr15	61918750	62918750
chr15	62118750	63118750
chr15	62318750	63318750
chr15	62518750	63518750
chr15	62718750	63718750
chr15	62918750	63918750
chr15	63118750	64118750
chr15	63318750	64318750
chr15	63518750	64518750
chr15	63718750	64718750
chr15	63918750	64918750
chr15	64118750	65118750
chr15	64318750	65318750
chr15	64518750	65518750
chr15	64718750	65718750
chr15	64918750	65918750
chr15	65118750	66118750
chr15	65318750	66318750
chr15	65518750	66518750
chr15	65718750	66718750
chr15	65918750	66918750
chr15	66118750	67118750
chr15	66318750	67318750
chr15	66518750	67518750
chr15	66718750	67718750
chr15	66918750	67918750
chr15	67118750	68118750
chr15	67318750	68318750
chr15	67518750	68518750
chr15	67718750	68718750
chr15	67918750	68918750
chr15	68118750	69118750
chr15	68318750	69318750
chr15	68518750	69518750
chr15	68718750	69718750
chr15	68918750	69918750
chr15	69118750	70118750
chr15	69318750	70318750
chr15	69518750	70518750
chr15	69718750	70718750
chr15	69918750	70918750
chr15	70118750	71118750
chr15	70318750	71318750
chr15	70518750	71518750
chr15	70718750	71718750
chr15	70918750	71918750
chr15	71118750	72118750
chr15	71318750	72318750
chr15	72687500	73687500
chr15	72887500	73887500
chr15	75312500	76312500
chr15	75512500	76512500
chr15	76625000	77625000
chr15	76825000	77825000
chr15	77025000	78025000
chr15	77225000	78225000
chr15	77425000	78425000
chr15	77625000	78625000
chr15	77825000	78825000
chr15	78025000	79025000
chr15	78225000	79225000
chr15	78425000	79425000
chr15	78625000	79625000
chr15	78825000	79825000
chr15	79025000	80025000
chr15	79225000	80225000
chr15	79425000	80425000
chr15	79625000	80625000
chr15	79825000	80825000
chr15	80025000	81025000
chr15	80225000	81225000
chr15	80425000	81425000
chr15	80625000	81625000
chr15	80825000	81825000
chr15	81025000	82025000
chr15	82531250	83531250
chr15	82731250	83731250
chr15	82931250	83931250
chr15	85250000	86250000
chr15	85450000	86450000
chr15	85650000	86650000
chr15	85850000	86850000
chr15	86050000	87050000
chr15	86250000	87250000
chr15	86450000	87450000
chr15	86650000	87650000
chr15	86850000	87850000
chr15	87050000	88050000
chr15	87250000	88250000
chr15	87450000	88450000
chr15	87650000	88650000
chr15	87850000	88850000
chr15	88050000	89050000
chr15	88250000	89250000
chr15	88450000	89450000
chr15	88650000	89650000
chr15	88850000	89850000
chr15	89050000	90050000
chr15	89250000	90250000
chr15	89450000	90450000
chr15	89650000	90650000
chr15	89850000	90850000
chr15	90050000	91050000
chr15	90250000	91250000
chr15	90450000	91450000
chr15	90650000	91650000
chr15	90850000	91850000
chr15	91050000	92050000
chr15	91250000	92250000
chr15	91450000	92450000
chr15	91650000	92650000
chr15	91850000	92850000
chr15	92050000	93050000
chr15	92250000	93250000
chr15	92450000	93450000
chr15	92650000	93650000
chr15	92850000	93850000
chr15	93050000	94050000
chr15	93250000	94250000
chr15	93450000	94450000
chr15	93650000	94650000
chr15	93850000	94850000
chr15	94050000	95050000
chr15	94250000	95250000
chr15	94450000	95450000
chr15	94650000	95650000
chr15	94850000	95850000
chr15	95050000	96050000
chr15	95250000	96250000
chr15	95450000	96450000
chr15	95650000	96650000
chr15	95850000	96850000
chr15	96050000	97050000
chr15	96250000	97250000
chr15	96450000	97450000
chr15	96650000	97650000
chr15	96850000	97850000
chr15	97050000	98050000
chr15	97250000	98250000
chr15	97450000	98450000
chr15	97650000	98650000
chr15	97850000	98850000
chr15	98050000	99050000
chr15	98250000	99250000
chr15	98450000	99450000
chr15	98650000	99650000
chr15	98850000	99850000
chr15	99050000	100050000
chr15	99250000	100250000
chr15	99450000	100450000
chr15	99650000	100650000
chr15	99850000	100850000
chr15	100050000	101050000
chr15	100250000	101250000
chr15	100450000	101450000
chr15	100650000	101650000
chr16	31250	1031250
chr16	231250	1231250
chr16	431250	1431250
chr16	631250	1631250
chr16	831250	1831250
chr16	1031250	2031250
chr16	2656250	3656250
chr16	2856250	3856250
chr16	3056250	4056250
chr16	3256250	4256250
chr16	3456250	4456250
chr16	3656250	4656250
chr16	3856250	4856250
chr16	4056250	5056250
chr16	4256250	5256250
chr16	4456250	5456250
chr16	4656250	5656250
chr16	4856250	5856250
chr16	5056250	6056250
chr16	5256250	6256250
chr16	5456250	6456250
chr16	5656250	6656250
chr16	5856250	6856250
chr16	6056250	7056250
chr16	6256250	7256250
chr16	6456250	7456250
chr16	6656250	7656250
chr16	6856250	7856250
chr16	7056250	8056250
chr16	7256250	8256250
chr16	7456250	8456250
chr16	7656250	8656250
chr16	7856250	8856250
chr16	8056250	9056250
chr16	8256250	9256250
chr16	8456250	9456250
chr16	8656250	9656250
chr16	8856250	9856250
chr16	9056250	10056250
chr16	9256250	10256250
chr16	9456250	10456250
chr16	9656250	10656250
chr16	10718750	11718750
chr16	10918750	11918750
chr16	11118750	12118750
chr16	11318750	12318750
chr16	11518750	12518750
chr16	11718750	12718750
chr16	11918750	12918750
chr16	12118750	13118750
chr16	12318750	13318750
chr16	12518750	13518750
chr16	12718750	13718750
chr16	12918750	13918750
chr16	13118750	14118750
chr16	13318750	14318750
chr16	16750000	17750000
chr16	16950000	17950000
chr16	22625000	23625000
chr16	22825000	23825000
chr16	23025000	24025000
chr16	23225000	24225000
chr16	23425000	24425000
chr16	23625000	24625000
chr16	23825000	24825000
chr16	24025000	25025000
chr16	24225000	25225000
chr16	24425000	25425000
chr16	24625000	25625000
chr16	24825000	25825000
chr16	25025000	26025000
chr16	25225000	26225000
chr16	25425000	26425000
chr16	25625000	26625000
chr16	25825000	26825000
chr16	26025000	27025000
chr16	26225000	27225000
chr16	26425000	27425000
chr16	26625000	27625000
chr16	26825000	27825000
chr16	27025000	28025000
chr16	30312500	31312500
chr16	30512500	31512500
chr16	30712500	31712500
chr16	46406250	47406250
chr16	46606250	47606250
chr16	46806250	47806250
chr16	47006250	48006250
chr16	47206250	48206250
chr16	47406250	48406250
chr16	47606250	48606250
chr16	47806250	48806250
chr16	48006250	49006250
chr16	48206250	49206250
chr16	48406250	49406250
chr16	48606250	49606250
chr16	48806250	49806250
chr16	49006250	50006250
chr16	49206250	50206250
chr16	49406250	50406250
chr16	49606250	50606250
chr16	49806250	50806250
chr16	50006250	51006250
chr16	50206250	51206250
chr16	50406250	51406250
chr16	50606250	51606250
chr16	50806250	51806250
chr16	51006250	52006250
chr16	51206250	52206250
chr16	51406250	52406250
chr16	51606250	52606250
chr16	51806250	52806250
chr16	52006250	53006250
chr16	52206250	53206250
chr16	52406250	53406250
chr16	52606250	53606250
chr16	52806250	53806250
chr16	53006250	54006250
chr16	53206250	54206250
chr16	53406250	54406250
chr16	53606250	54606250
chr16	53806250	54806250
chr16	54006250	55006250
chr16	54206250	55206250
chr16	54406250	55406250
chr16	54606250	55606250
chr16	55812500	56812500
chr16	56012500	57012500
chr16	56212500	57212500
chr16	56412500	57412500
chr16	56612500	57612500
chr16	56812500	57812500
chr16	57012500	58012500
chr16	57212500	58212500
chr16	57412500	58412500
chr16	57612500	58612500
chr16	57812500	58812500
chr16	58012500	59012500
chr16	58212500	59212500
chr16	58412500	59412500
chr16	58612500	59612500
chr16	58812500	59812500
chr16	59012500	60012500
chr16	59212500	60212500
chr16	59412500	60412500
chr16	59612500	60612500
chr16	59812500	60812500
chr16	60012500	61012500
chr16	60212500	61212500
chr16	60412500	61412500
chr16	60612500	61612500
chr16	60812500	61812500
chr16	61012500	62012500
chr16	61212500	62212500
chr16	61412500	62412500
chr16	61612500	62612500
chr16	61812500	62812500
chr16	62012500	63012500
chr16	62212500	63212500
chr16	63406250	64406250
chr16	63606250	64606250
chr16	63806250	64806250
chr16	64006250	65006250
chr16	64206250	65206250
chr16	64406250	65406250
chr16	64606250	65606250
chr16	64806250	65806250
chr16	65006250	66006250
chr16	65206250	66206250
chr16	65406250	66406250
chr16	65606250	66606250
chr16	65806250	66806250
chr16	66006250	67006250
chr16	66206250	67206250
chr16	66406250	67406250
chr16	66606250	67606250
chr16	66806250	67806250
chr16	67006250	68006250
chr16	67206250	68206250
chr16	67406250	68406250
chr16	67606250	68606250
chr16	67806250	68806250
chr16	68006250	69006250
chr16	68206250	69206250
chr16	68406250	69406250
chr16	68606250	69606250
chr16	68806250	69806250
chr16	69006250	70006250
chr16	71156250	72156250
chr16	71356250	72356250
chr16	71556250	72556250
chr16	71756250	72756250
chr16	71956250	72956250
chr16	72156250	73156250
chr16	72356250	73356250
chr16	72556250	73556250
chr16	72756250	73756250
chr16	72956250	73956250
chr16	73156250	74156250
chr16	74406250	75406250
chr16	74606250	75606250
chr16	74806250	75806250
chr16	75006250	76006250
chr16	75206250	76206250
chr16	75406250	76406250
chr16	75606250	76606250
chr16	75806250	76806250
chr16	76006250	77006250
chr16	76206250	77206250
chr16	76406250	77406250
chr16	76606250	77606250
chr16	76806250	77806250
chr16	77006250	78006250
chr16	77206250	78206250
chr16	77406250	78406250
chr16	77606250	78606250
chr16	77806250	78806250
chr16	78006250	79006250
chr16	78206250	79206250
chr16	78406250	79406250
chr16	78606250	79606250
chr16	78806250	79806250
chr16	79006250	80006250
chr16	79206250	80206250
chr16	79406250	80406250
chr16	79606250	80606250
chr16	79806250	80806250
chr16	80006250	81006250
chr16	80206250	81206250
chr16	80406250	81406250
chr16	80606250	81606250
chr16	80806250	81806250
chr16	81006250	82006250
chr16	81206250	82206250
chr16	81406250	82406250
chr16	81606250	82606250
chr16	81806250	82806250
chr16	82006250	83006250
chr16	82206250	83206250
chr16	82406250	83406250
chr16	82606250	83606250
chr16	82806250	83806250
chr16	83006250	84006250
chr16	83206250	84206250
chr16	83406250	84406250
chr16	83606250	84606250
chr16	83806250	84806250
chr16	84006250	85006250
chr16	84206250	85206250
chr16	84406250	85406250
chr16	84606250	85606250
chr16	84806250	85806250
chr16	85006250	86006250
chr16	85206250	86206250
chr16	85406250	86406250
chr16	85606250	86606250
chr16	85806250	86806250
chr16	86006250	87006250
chr16	86206250	87206250
chr16	86406250	87406250
chr16	86606250	87606250
chr16	86806250	87806250
chr16	87006250	88006250
chr16	87206250	88206250
chr16	87406250	88406250
chr16	87606250	88606250
chr16	87806250	88806250
chr16	88006250	89006250
chr16	88206250	89206250
chr16	88406250	89406250
chr16	88606250	89606250
chr16	88806250	89806250
chr17	500000	1500000
chr17	700000	1700000
chr17	900000	1900000
chr17	1100000	2100000
chr17	1300000	2300000
chr17	1500000	2500000
chr17	1700000	2700000
chr17	1900000	2900000
chr17	3093750	4093750
chr17	3293750	4293750
chr17	3493750	4493750
chr17	3693750	4693750
chr17	3893750	4893750
chr17	4093750	5093750
chr17	4293750	5293750
chr17	4493750	5493750
chr17	4693750	5693750
chr17	4893750	5893750
chr17	5093750	6093750
chr17	5293750	6293750
chr17	5493750	6493750
chr17	5693750	6693750
chr17	5893750	6893750
chr17	6093750	7093750
chr17	6293750	7293750
chr17	6493750	7493750
chr17	6693750	7693750
chr17	6893750	7893750
chr17	7093750	8093750
chr17	7293750	8293750
chr17	7493750	8493750
chr17	7693750	8693750
chr17	7893750	8893750
chr17	8093750	9093750
chr17	8293750	9293750
chr17	8493750	9493750
chr17	8693750	9693750
chr17	8893750	9893750
chr17	9093750	10093750
chr17	9293750	10293750
chr17	9493750	10493750
chr17	9693750	10693750
chr17	9893750	10893750
chr17	10093750	11093750
chr17	10293750	11293750
chr17	10493750	11493750
chr17	10693750	11693750
chr17	10893750	11893750
chr17	11093750	12093750
chr17	11293750	12293750
chr17	11493750	12493750
chr17	11693750	12693750
chr17	11893750	12893750
chr17	12093750	13093750
chr17	12293750	13293750
chr17	12493750	13493750
chr17	12693750	13693750
chr17	12893750	13893750
chr17	13093750	14093750
chr17	13293750	14293750
chr17	13493750	14493750
chr17	13693750	14693750
chr17	13893750	14893750
chr17	14093750	15093750
chr17	14293750	15293750
chr17	14493750	15493750
chr17	14693750	15693750
chr17	14893750	15893750
chr17	15093750	16093750
chr17	15293750	16293750
chr17	15493750	16493750
chr17	15693750	16693750
chr17	15893750	16893750
chr17	16093750	17093750
chr17	16293750	17293750
chr17	16493750	17493750
chr17	16693750	17693750
chr17	16893750	17893750
chr17	17093750	18093750
chr17	17293750	18293750
chr17	27187500	28187500
chr17	27387500	28387500
chr17	27587500	28587500
chr17	27787500	28787500
chr17	27987500	28987500
chr17	28187500	29187500
chr17	28387500	29387500
chr17	28587500	29587500
chr17	28787500	29787500
chr17	28987500	29987500
chr17	29187500	30187500
chr17	29387500	30387500
chr17	29587500	30587500
chr17	29787500	30787500
chr17	29987500	30987500
chr17	30187500	31187500
chr17	30387500	31387500
chr17	30587500	31587500
chr17	30787500	31787500
chr17	30987500	31987500
chr17	31187500	32187500
chr17	31387500	32387500
chr17	31587500	32587500
chr17	31787500	32787500
chr17	31987500	32987500
chr17	32187500	33187500
chr17	32387500	33387500
chr17	32587500	33587500
chr17	32787500	33787500
chr17	32987500	33987500
chr17	33187500	34187500
chr17	33387500	34387500
chr17	33587500	34587500
chr17	33787500	34787500
chr17	33987500	34987500
chr17	34187500	35187500
chr17	34387500	35387500
chr17	34587500	35587500
chr17	34787500	35787500
chr17	36468750	37468750
chr17	36668750	37668750
chr17	38250000	39250000
chr17	38450000	39450000
chr17	38650000	39650000
chr17	38850000	39850000
chr17	39050000	40050000
chr17	39250000	40250000
chr17	39450000	40450000
chr17	39650000	40650000
chr17	39850000	40850000
chr17	40050000	41050000
chr17	40250000	41250000
chr17	40450000	41450000
chr17	40650000	41650000
chr17	40850000	41850000
chr17	41050000	42050000
chr17	41250000	42250000
chr17	41450000	42450000
chr17	41650000	42650000
chr17	41850000	42850000
chr17	43312500	44312500
chr17	43512500	44512500
chr17	43712500	44712500
chr17	43912500	44912500
chr17	44112500	45112500
chr17	44312500	45312500
chr17	47062500	48062500
chr17	47262500	48262500
chr17	47462500	48462500
chr17	47662500	48662500
chr17	47862500	48862500
chr17	48062500	49062500
chr17	48262500	49262500
chr17	48462500	49462500
chr17	48662500	49662500
chr17	48862500	49862500
chr17	49062500	50062500
chr17	49262500	50262500
chr17	49462500	50462500
chr17	49662500	50662500
chr17	49862500	50862500
chr17	50062500	51062500
chr17	50262500	51262500
chr17	50462500	51462500
chr17	50662500	51662500
chr17	50862500	51862500
chr17	51062500	52062500
chr17	51262500	52262500
chr17	51462500	52462500
chr17	53437500	54437500
chr17	53637500	54637500
chr17	53837500	54837500
chr17	54037500	55037500
chr17	54237500	55237500
chr17	54437500	55437500
chr17	54637500	55637500
chr17	54837500	55837500
chr17	55037500	56037500
chr17	55237500	56237500
chr17	55437500	56437500
chr17	55637500	56637500
chr17	55837500	56837500
chr17	56037500	57037500
chr17	56237500	57237500
chr17	56437500	57437500
chr17	56637500	57637500
chr17	56837500	57837500
chr17	57037500	58037500
chr17	57237500	58237500
chr17	57437500	58437500
chr17	57637500	58637500
chr17	57837500	58837500
chr17	58037500	59037500
chr17	58237500	59237500
chr17	58437500	59437500
chr17	58637500	59637500
chr17	58837500	59837500
chr17	60125000	61125000
chr17	60325000	61325000
chr17	60525000	61525000
chr17	60725000	61725000
chr17	60925000	61925000
chr17	61125000	62125000
chr17	61325000	62325000
chr17	61525000	62525000
chr17	61725000	62725000
chr17	61925000	62925000
chr17	62125000	63125000
chr17	62325000	63325000
chr17	62525000	63525000
chr17	62725000	63725000
chr17	62925000	63925000
chr17	63125000	64125000
chr17	63325000	64325000
chr17	63525000	64525000
chr17	63725000	64725000
chr17	64906250	65906250
chr17	65106250	66106250
chr17	65306250	66306250
chr17	65506250	66506250
chr17	65706250	66706250
chr17	65906250	66906250
chr17	66106250	67106250
chr17	66306250	67306250
chr17	66506250	67506250
chr17	66706250	67706250
chr17	66906250	67906250
chr17	67106250	68106250
chr17	67306250	68306250
chr17	67506250	68506250
chr17	67706250	68706250
chr17	67906250	68906250
chr17	68106250	69106250
chr17	68306250	69306250
chr17	68506250	69506250
chr17	68706250	69706250
chr17	68906250	69906250
chr17	69106250	70106250
chr17	69306250	70306250
chr17	69506250	70506250
chr17	69706250	70706250
chr17	69906250	70906250
chr17	70106250	71106250
chr17	70306250	71306250
chr17	70506250	71506250
chr17	70706250	71706250
chr17	70906250	71906250
chr17	71106250	72106250
chr17	71306250	72306250
chr17	71506250	72506250
chr17	71706250	72706250
chr17	71906250	72906250
chr17	72106250	73106250
chr17	72306250	73306250
chr17	72506250	73506250
chr17	72706250	73706250
chr17	72906250	73906250
chr17	73106250	74106250
